truck_id,route_id,departure_date,estimated_arrival,delay
28085803,R-018eecd6,2019-02-15 07:00:00,2019-02-15 18:45:36.000000000,1
14730346,R-f03e5d6a,2019-02-15 07:00:00,2019-02-16 00:10:48.000000000,1
13779072,R-229b6498,2019-02-15 07:00:00,2019-02-15 15:48:00.000000000,0
29569473,R-543a4869,2019-02-15 07:00:00,2019-02-16 06:15:36.000000000,1
83958550,R-9a508f91,2019-02-15 07:00:00,2019-02-15 16:01:48.000000000,0
15771794,R-73635a24,2019-02-15 07:00:00,2019-02-15 13:21:36.000000000,0
91138034,R-6e0546c8,2019-02-15 07:00:00,2019-02-16 03:33:36.000000000,1
25670063,R-ad41fea2,2019-02-15 07:00:00,2019-02-16 00:50:24.000000000,1
10966168,R-4abab40d,2019-02-15 07:00:00,2019-02-16 02:20:24.000000000,1
13531857,R-24d648df,2019-02-15 07:00:00,2019-02-15 23:00:36.000000000,0
53208128,R-24b79af3,2019-02-15 07:00:00,2019-02-15 12:44:24.000000000,0
53279386,R-c3929608,2019-02-15 07:00:00,2019-02-15 16:27:36.000000000,0
23059473,R-9795c129,2019-02-15 07:00:00,2019-02-15 23:45:00.000000000,1
18441286,R-0547073c,2019-02-15 07:00:00,2019-02-15 12:43:48.000000000,0
10990009,R-f782724c,2019-02-15 07:00:00,2019-02-15 11:55:48.000000000,0
16325476,R-92e4c6e3,2019-02-15 07:00:00,2019-02-15 10:57:00.000000000,1
56498624,R-1aaf035b,2019-02-15 07:00:00,2019-02-15 15:19:12.000000000,0
19980822,R-f8b24663,2019-02-15 07:00:00,2019-02-15 23:47:24.000000000,0
45849400,R-d053f5bc,2019-02-15 07:00:00,2019-02-15 22:51:00.000000000,0
31139762,R-800e2702,2019-02-15 07:00:00,2019-02-15 15:41:24.000000000,0
99047862,R-35ca9198,2019-02-15 07:00:00,2019-02-15 10:03:00.000000000,0
26511178,R-de294790,2019-02-15 07:00:00,2019-02-15 12:45:00.000000000,0
31363807,R-37d04d1e,2019-02-15 07:00:00,2019-02-15 20:16:48.000000000,0
13439737,R-e1268699,2019-02-15 07:00:00,2019-02-15 23:19:48.000000000,0
27565289,R-e96a1ff1,2019-02-15 07:00:00,2019-02-15 22:13:12.000000000,0
25314663,R-63bd6f39,2019-02-15 07:00:00,2019-02-16 01:52:48.000000000,1
45395833,R-5a3ccfe6,2019-02-15 07:00:00,2019-02-15 17:01:12.000000000,0
89718106,R-70268c8c,2019-02-15 07:00:00,2019-02-16 05:03:36.000000000,1
25951646,R-6f04f0ff,2019-02-15 07:00:00,2019-02-15 20:28:12.000000000,0
31642729,R-ef0d3977,2019-02-15 07:00:00,2019-02-15 13:12:36.000000000,1
14907586,R-c970877c,2019-02-15 07:00:00,2019-02-15 11:22:12.000000000,1
15561135,R-36697959,2019-02-15 07:00:00,2019-02-15 12:44:24.000000000,1
19445339,R-d47cb217,2019-02-15 07:00:00,2019-02-15 14:37:12.000000000,0
27998086,R-d94e91af,2019-02-15 07:00:00,2019-02-16 03:45:00.000000000,1
59856374,R-0e3ff935,2019-02-15 07:00:00,2019-02-15 21:28:12.000000000,0
22239531,R-31f07845,2019-02-15 07:00:00,2019-02-15 11:31:48.000000000,0
38324855,R-f272a7a2,2019-02-15 07:00:00,2019-02-15 19:46:48.000000000,0
33546317,R-dff6ba9a,2019-02-15 07:00:00,2019-02-15 17:41:24.000000000,0
30794834,R-6717548a,2019-02-15 07:00:00,2019-02-15 11:36:00.000000000,0
47842104,R-ebd8d425,2019-02-15 07:00:00,2019-02-15 13:16:48.000000000,0
27867488,R-125ec326,2019-02-15 07:00:00,2019-02-15 14:37:12.000000000,0
14654654,R-a8bab748,2019-02-15 07:00:00,2019-02-15 19:26:24.000000000,0
23309143,R-8fd7444d,2019-02-15 07:00:00,2019-02-15 10:55:12.000000000,1
13068930,R-254cd68e,2019-02-15 07:00:00,2019-02-15 13:17:23.999999999,0
22126955,R-bebd368c,2019-02-15 07:00:00,2019-02-15 19:22:12.000000000,0
48123356,R-b827dbcd,2019-02-15 07:00:00,2019-02-15 15:24:00.000000000,1
68430851,R-7e7803e7,2019-02-15 07:00:00,2019-02-16 04:20:24.000000000,1
32668232,R-a27dcdaa,2019-02-15 07:00:00,2019-02-15 18:30:36.000000000,0
16928992,R-193595bb,2019-02-15 07:00:00,2019-02-15 21:55:48.000000000,0
11257008,R-3a05b595,2019-02-15 07:00:00,2019-02-15 23:17:23.999999999,0
77945069,R-c29b1cbb,2019-02-15 07:00:00,2019-02-15 18:27:00.000000000,0
78564988,R-562f1149,2019-02-15 07:00:00,2019-02-15 14:21:00.000000000,0
25120714,R-324bffb1,2019-02-15 07:00:00,2019-02-15 11:15:00.000000000,0
18945021,R-47aae3c4,2019-02-15 07:00:00,2019-02-15 21:11:24.000000000,0
21716796,R-b717c20b,2019-02-15 07:00:00,2019-02-15 17:37:48.000000000,0
22458296,R-d5cb9f82,2019-02-15 07:00:00,2019-02-15 15:33:36.000000000,0
63115903,R-0bac03b2,2019-02-15 07:00:00,2019-02-15 20:16:48.000000000,0
14357029,R-6f2f34a8,2019-02-15 07:00:00,2019-02-15 13:04:48.000000000,0
84769150,R-0c4d6436,2019-02-15 07:00:00,2019-02-15 20:27:36.000000000,0
15000219,R-5f702eb3,2019-02-15 07:00:00,2019-02-15 12:51:00.000000000,0
32984940,R-229b9412,2019-02-15 07:00:00,2019-02-15 10:43:12.000000000,0
62119001,R-22b0aa6f,2019-02-15 07:00:00,2019-02-16 04:16:12.000000000,1
31825609,R-198829ff,2019-02-15 07:00:00,2019-02-15 17:55:48.000000000,0
56029484,R-483bf9db,2019-02-15 07:00:00,2019-02-15 09:03:36.000000000,0
25155294,R-ec3ad78d,2019-02-15 07:00:00,2019-02-16 05:04:12.000000000,0
31937037,R-f48d48bf,2019-02-15 07:00:00,2019-02-15 09:12:36.000000000,0
90863204,R-abac2639,2019-02-15 07:00:00,2019-02-15 11:35:24.000000000,1
21949967,R-8859b2f1,2019-02-15 07:00:00,2019-02-16 05:38:24.000000000,0
81904066,R-8e44bfd3,2019-02-15 07:00:00,2019-02-15 08:34:47.999999999,0
11972697,R-af1d28da,2019-02-15 07:00:00,2019-02-15 20:12:00.000000000,0
12183762,R-b3a6d415,2019-02-15 07:00:00,2019-02-15 22:28:48.000000000,0
16668142,R-d3affc50,2019-02-15 07:00:00,2019-02-15 15:25:12.000000000,0
42092993,R-4a6076e6,2019-02-15 07:00:00,2019-02-15 14:46:48.000000000,0
27585963,R-f2bb3ab3,2019-02-15 07:00:00,2019-02-16 00:45:00.000000000,0
25577731,R-9d23e1a0,2019-02-15 07:00:00,2019-02-15 11:45:36.000000000,0
31534922,R-d9eff913,2019-02-15 07:00:00,2019-02-15 12:40:48.000000000,1
33972412,R-f8aefe01,2019-02-15 07:00:00,2019-02-15 12:24:36.000000000,1
18507407,R-2e1e7bd2,2019-02-15 07:00:00,2019-02-15 09:10:48.000000000,1
18273387,R-0d5b630e,2019-02-15 07:00:00,2019-02-16 00:17:23.999999999,0
19380767,R-ea0cd0ac,2019-02-15 07:00:00,2019-02-15 14:42:00.000000000,0
11699550,R-6678a9aa,2019-02-15 07:00:00,2019-02-15 07:25:48.000000000,0
21873226,R-7fec0c69,2019-02-15 07:00:00,2019-02-16 00:12:36.000000000,0
98191873,R-689db453,2019-02-15 07:00:00,2019-02-15 19:07:48.000000000,0
76304377,R-d2478f58,2019-02-15 07:00:00,2019-02-15 22:48:36.000000000,1
21093078,R-219cc33b,2019-02-15 07:00:00,2019-02-15 20:16:48.000000000,0
59960001,R-a6a6aaf5,2019-02-15 07:00:00,2019-02-16 03:07:48.000000000,0
11248098,R-c9f0bd06,2019-02-15 07:00:00,2019-02-15 17:12:36.000000000,0
19675258,R-3311f0b9,2019-02-15 07:00:00,2019-02-15 16:30:36.000000000,0
15242565,R-bf8b06d2,2019-02-15 07:00:00,2019-02-15 08:21:00.000000000,0
79540804,R-d60a0eef,2019-02-15 07:00:00,2019-02-15 09:04:48.000000000,1
19486564,R-a2a2c16c,2019-02-15 07:00:00,2019-02-16 02:32:24.000000000,0
14046819,R-0e449fea,2019-02-15 07:00:00,2019-02-15 21:24:36.000000000,0
23562847,R-b6ffbc21,2019-02-15 07:00:00,2019-02-15 20:09:00.000000000,1
25800303,R-7074e69a,2019-02-15 07:00:00,2019-02-15 23:19:48.000000000,0
23236058,R-22dbcb70,2019-02-15 07:00:00,2019-02-15 13:04:48.000000000,0
31312028,R-7e57e613,2019-02-15 07:00:00,2019-02-15 16:36:00.000000000,0
81965280,R-10191f35,2019-02-15 07:00:00,2019-02-15 12:04:48.000000000,0
33171837,R-58a47a19,2019-02-15 07:00:00,2019-02-15 13:50:24.000000000,0
28641704,R-ccdbbc3b,2019-02-15 07:00:00,2019-02-15 22:52:12.000000000,0
12814755,R-7fe6fd46,2019-02-15 07:00:00,2019-02-15 12:45:00.000000000,0
26114011,R-efc8810e,2019-02-15 07:00:00,2019-02-15 11:10:48.000000000,0
23679896,R-9ada1209,2019-02-15 07:00:00,2019-02-15 18:42:36.000000000,0
14370115,R-81e5d48d,2019-02-15 07:00:00,2019-02-15 16:10:48.000000000,0
29299682,R-abcfea94,2019-02-15 07:00:00,2019-02-15 18:10:12.000000000,0
50632770,R-c263e831,2019-02-15 07:00:00,2019-02-16 00:28:12.000000000,0
67789320,R-e0400789,2019-02-15 07:00:00,2019-02-16 02:22:12.000000000,1
47488840,R-5f2921d9,2019-02-15 07:00:00,2019-02-15 17:34:11.999999999,0
28674842,R-e1ff1b1c,2019-02-15 07:00:00,2019-02-15 18:21:36.000000000,0
12156651,R-b9758eb4,2019-02-15 07:00:00,2019-02-16 02:45:36.000000000,0
57863670,R-14ccccb0,2019-02-15 07:00:00,2019-02-15 17:09:36.000000000,0
85990603,R-a5925afd,2019-02-15 07:00:00,2019-02-15 22:06:36.000000000,0
14560694,R-3b92ccec,2019-02-15 07:00:00,2019-02-15 22:00:36.000000000,0
98614931,R-4d6d60ce,2019-02-15 07:00:00,2019-02-15 14:28:48.000000000,0
77969688,R-ae3a3cd8,2019-02-15 07:00:00,2019-02-16 02:06:36.000000000,0
75452905,R-a15fbb4a,2019-02-15 07:00:00,2019-02-15 18:54:00.000000000,0
22811669,R-3ac5a369,2019-02-15 07:00:00,2019-02-15 16:51:36.000000000,0
29956808,R-28f212c8,2019-02-15 07:00:00,2019-02-16 02:03:36.000000000,0
12642421,R-dc408b6c,2019-02-15 07:00:00,2019-02-15 20:37:48.000000000,0
11548897,R-8656be91,2019-02-15 07:00:00,2019-02-15 16:33:36.000000000,0
10390308,R-2fee8fc3,2019-02-15 07:00:00,2019-02-15 18:16:12.000000000,0
13927774,R-96897f4d,2019-02-15 07:00:00,2019-02-16 05:16:12.000000000,0
16560736,R-ab06271c,2019-02-15 07:00:00,2019-02-15 17:20:24.000000000,0
90225505,R-f4856888,2019-02-15 07:00:00,2019-02-16 01:31:48.000000000,0
24123509,R-392fdf5f,2019-02-15 07:00:00,2019-02-15 15:37:48.000000000,0
28978466,R-588c6764,2019-02-15 07:00:00,2019-02-15 18:15:36.000000000,0
32293070,R-715c5ee2,2019-02-15 07:00:00,2019-02-16 05:07:48.000000000,0
13524164,R-7442cb0c,2019-02-15 07:00:00,2019-02-15 22:06:36.000000000,0
22376424,R-cb5fff04,2019-02-15 07:00:00,2019-02-15 22:36:00.000000000,0
32554054,R-cff24950,2019-02-15 07:00:00,2019-02-15 22:13:12.000000000,0
13172330,R-0844e73a,2019-02-15 07:00:00,2019-02-15 20:27:36.000000000,0
22786362,R-30975445,2019-02-15 07:00:00,2019-02-15 16:36:00.000000000,0
11911595,R-2855806b,2019-02-15 07:00:00,2019-02-15 21:40:48.000000000,0
22554932,R-e2d68801,2019-02-15 07:00:00,2019-02-15 18:09:00.000000000,0
60567423,R-a78a5e10,2019-02-15 07:00:00,2019-02-15 16:09:00.000000000,1
39580514,R-77351291,2019-02-15 07:00:00,2019-02-15 19:39:00.000000000,0
20832950,R-352bf4c4,2019-02-15 07:00:00,2019-02-15 18:34:11.999999999,0
25536738,R-5555b2ca,2019-02-15 07:00:00,2019-02-15 10:06:36.000000000,0
24288637,R-84c8665c,2019-02-15 07:00:00,2019-02-15 14:50:24.000000000,0
27668566,R-84f708f1,2019-02-15 07:00:00,2019-02-16 03:40:12.000000000,1
14840940,R-91ba3a49,2019-02-15 07:00:00,2019-02-15 10:31:12.000000000,0
21569652,R-42cfe8b8,2019-02-15 07:00:00,2019-02-15 20:17:23.999999999,0
11996989,R-36cf4ae7,2019-02-15 07:00:00,2019-02-15 22:37:48.000000000,0
23496275,R-5b0c8c66,2019-02-15 07:00:00,2019-02-15 18:10:48.000000000,0
28529541,R-3066c652,2019-02-15 07:00:00,2019-02-15 16:51:36.000000000,0
22305237,R-e341978f,2019-02-15 07:00:00,2019-02-16 01:35:24.000000000,1
11189150,R-a84b0cbd,2019-02-15 07:00:00,2019-02-15 14:26:24.000000000,0
59301367,R-5cc73966,2019-02-15 07:00:00,2019-02-15 08:39:36.000000000,0
24929825,R-9b13723a,2019-02-15 07:00:00,2019-02-15 07:27:36.000000000,1
29061230,R-ab7b7436,2019-02-15 07:00:00,2019-02-15 14:14:24.000000000,0
21111802,R-b12e3d4f,2019-02-15 07:00:00,2019-02-16 01:16:48.000000000,1
16550307,R-7be1fb93,2019-02-15 07:00:00,2019-02-15 16:25:48.000000000,0
14732208,R-14fba52e,2019-02-15 07:00:00,2019-02-15 11:50:24.000000000,0
63036432,R-7b677003,2019-02-15 07:00:00,2019-02-16 01:12:00.000000000,1
96814728,R-50e3b90a,2019-02-15 07:00:00,2019-02-15 21:06:00.000000000,1
14841519,R-db5fa963,2019-02-15 07:00:00,2019-02-16 03:14:24.000000000,1
66365909,R-1d0acbb0,2019-02-15 07:00:00,2019-02-15 23:34:11.999999999,0
88471068,R-024b5adb,2019-02-15 07:00:00,2019-02-16 03:39:36.000000000,1
29121693,R-c382abc7,2019-02-15 07:00:00,2019-02-15 20:21:36.000000000,0
31297189,R-32f2fb29,2019-02-15 07:00:00,2019-02-15 12:39:36.000000000,0
19194234,R-fe780f9f,2019-02-15 07:00:00,2019-02-15 13:10:48.000000000,0
25366317,R-0e4bf1f5,2019-02-15 07:00:00,2019-02-15 10:43:48.000000000,0
10375958,R-00a1afca,2019-02-15 07:00:00,2019-02-16 02:52:12.000000000,1
16965717,R-c07a445b,2019-02-15 07:00:00,2019-02-15 23:22:48.000000000,0
12773858,R-9e063ae8,2019-02-15 07:00:00,2019-02-15 21:24:00.000000000,1
18611501,R-105b14c1,2019-02-15 07:00:00,2019-02-16 01:52:48.000000000,1
25645401,R-addfd8ae,2019-02-15 07:00:00,2019-02-15 12:51:00.000000000,0
12168173,R-a1f9c94d,2019-02-15 07:00:00,2019-02-15 12:04:48.000000000,0
21928760,R-9a97d2cc,2019-02-15 07:00:00,2019-02-15 21:40:48.000000000,0
16290844,R-505c0664,2019-02-15 07:00:00,2019-02-15 15:53:24.000000000,0
10787409,R-b5f720b0,2019-02-15 07:00:00,2019-02-16 03:24:36.000000000,1
12137340,R-380dd0f0,2019-02-15 07:00:00,2019-02-15 13:25:12.000000000,1
65204544,R-ab869171,2019-02-15 07:00:00,2019-02-15 12:27:36.000000000,0
57182671,R-e3801794,2019-02-15 07:00:00,2019-02-15 15:03:00.000000000,0
99568033,R-55cf975a,2019-02-15 07:00:00,2019-02-15 09:34:47.999999999,1
29349534,R-41208de3,2019-02-15 07:00:00,2019-02-15 14:21:00.000000000,0
74054998,R-9f67d68f,2019-02-15 07:00:00,2019-02-15 13:50:24.000000000,0
19112093,R-ef8dd68d,2019-02-15 07:00:00,2019-02-16 05:19:12.000000000,1
20724268,R-82a513e4,2019-02-15 07:00:00,2019-02-15 21:54:36.000000000,0
15421875,R-de9dfbf0,2019-02-15 07:00:00,2019-02-15 08:00:00.000000000,0
31003220,R-8dbe29e2,2019-02-15 07:00:00,2019-02-15 17:56:24.000000000,0
22065392,R-8dd113f2,2019-02-15 07:00:00,2019-02-15 18:31:12.000000000,0
42486624,R-cf08ca9c,2019-02-15 07:00:00,2019-02-15 14:58:48.000000000,0
14875808,R-32967753,2019-02-15 07:00:00,2019-02-15 16:20:24.000000000,0
23110145,R-efbffa65,2019-02-15 07:00:00,2019-02-15 14:21:36.000000000,0
16311717,R-581944e1,2019-02-15 07:00:00,2019-02-15 17:27:36.000000000,0
26768849,R-81a8f294,2019-02-15 07:00:00,2019-02-15 07:55:12.000000000,0
27935116,R-f7534711,2019-02-15 07:00:00,2019-02-15 14:12:36.000000000,0
24220764,R-269c91ef,2019-02-15 07:00:00,2019-02-15 17:22:48.000000000,0
33107659,R-8e665007,2019-02-15 07:00:00,2019-02-15 12:24:00.000000000,1
13603119,R-96650172,2019-02-15 07:00:00,2019-02-16 02:57:36.000000000,1
18611599,R-0c678da6,2019-02-15 07:00:00,2019-02-15 14:51:00.000000000,0
47024382,R-c98c84ff,2019-02-15 07:00:00,2019-02-15 20:21:36.000000000,0
87511111,R-196dab0c,2019-02-15 07:00:00,2019-02-15 23:21:36.000000000,0
21539260,R-e5f89634,2019-02-15 07:00:00,2019-02-15 21:31:48.000000000,0
76092602,R-1cdb678f,2019-02-15 07:00:00,2019-02-15 14:41:24.000000000,0
30147233,R-e9be806f,2019-02-15 07:00:00,2019-02-15 12:55:12.000000000,0
41638642,R-9a23886d,2019-02-15 07:00:00,2019-02-15 19:49:48.000000000,0
26079111,R-2c426bd9,2019-02-15 07:00:00,2019-02-15 14:43:12.000000000,0
26911166,R-ca6d3642,2019-02-15 07:00:00,2019-02-15 13:19:12.000000000,0
14223048,R-d06f28b9,2019-02-15 07:00:00,2019-02-15 17:01:12.000000000,0
25558384,R-2a85574a,2019-02-15 07:00:00,2019-02-15 10:43:12.000000000,0
30423832,R-bd1ad994,2019-02-15 07:00:00,2019-02-15 13:50:24.000000000,0
48116553,R-184616e6,2019-02-15 07:00:00,2019-02-15 18:09:00.000000000,0
35475873,R-9e64047a,2019-02-15 07:00:00,2019-02-15 15:53:24.000000000,0
16013013,R-2c0eac43,2019-02-15 07:00:00,2019-02-16 02:45:36.000000000,1
26840608,R-301b7496,2019-02-15 07:00:00,2019-02-15 19:30:36.000000000,0
10366123,R-d97d07a5,2019-02-15 07:00:00,2019-02-15 10:27:00.000000000,0
48415653,R-b411edf6,2019-02-15 07:00:00,2019-02-16 00:21:00.000000000,1
29135433,R-d8e44720,2019-02-15 07:00:00,2019-02-16 00:41:24.000000000,1
22748353,R-65b885d4,2019-02-15 07:00:00,2019-02-16 00:25:48.000000000,1
24034677,R-129bbb28,2019-02-15 07:00:00,2019-02-16 04:15:00.000000000,1
10822881,R-e2f156eb,2019-02-15 07:00:00,2019-02-16 00:08:24.000000000,1
33516218,R-09b4b830,2019-02-15 07:00:00,2019-02-16 00:16:12.000000000,1
20409026,R-6697852f,2019-02-15 07:00:00,2019-02-15 17:52:12.000000000,0
23060231,R-a42ec0bd,2019-02-15 07:00:00,2019-02-16 03:09:00.000000000,1
18180423,R-3ebc446a,2019-02-15 07:00:00,2019-02-15 20:25:12.000000000,0
33710423,R-012c2705,2019-02-15 07:00:00,2019-02-16 04:25:48.000000000,1
29781564,R-60ffdd1b,2019-02-15 07:00:00,2019-02-16 03:34:47.999999999,1
33246891,R-af435402,2019-02-15 07:00:00,2019-02-15 20:50:24.000000000,0
31908174,R-68283907,2019-02-15 07:00:00,2019-02-16 03:36:00.000000000,1
32501985,R-57a9c391,2019-02-15 07:00:00,2019-02-15 22:54:36.000000000,0
25805634,R-ac311c44,2019-02-15 07:00:00,2019-02-16 05:45:36.000000000,1
18148503,R-725fb073,2019-02-15 07:00:00,2019-02-15 07:49:48.000000000,0
30423343,R-86952edb,2019-02-15 07:00:00,2019-02-16 03:15:36.000000000,1
46115322,R-bcc84701,2019-02-15 07:00:00,2019-02-15 15:55:12.000000000,0
18591984,R-0d31fd58,2019-02-15 07:00:00,2019-02-16 05:12:00.000000000,1
40072775,R-d04e90bc,2019-02-15 07:00:00,2019-02-15 21:32:24.000000000,1
24287743,R-16d32975,2019-02-15 07:00:00,2019-02-16 00:55:12.000000000,1
24774056,R-4ff87ef5,2019-02-15 07:00:00,2019-02-16 04:16:12.000000000,1
23826257,R-e7d8da4d,2019-02-15 07:00:00,2019-02-15 22:52:12.000000000,1
21048046,R-d297e068,2019-02-15 07:00:00,2019-02-15 16:09:00.000000000,0
86779795,R-dd2f69b9,2019-02-15 07:00:00,2019-02-16 03:24:36.000000000,1
18255500,R-eef3059b,2019-02-15 07:00:00,2019-02-16 02:45:36.000000000,1
17374677,R-81732099,2019-02-15 07:00:00,2019-02-15 22:36:00.000000000,0
28331634,R-a4718d7f,2019-02-15 07:00:00,2019-02-16 02:13:12.000000000,1
26753518,R-d3b0b36c,2019-02-15 07:00:00,2019-02-15 11:43:12.000000000,1
11370323,R-f5429a15,2019-02-15 07:00:00,2019-02-15 17:20:24.000000000,0
26923239,R-c702d803,2019-02-15 07:00:00,2019-02-16 00:02:24.000000000,1
15506849,R-ed48a30e,2019-02-15 07:00:00,2019-02-15 12:16:48.000000000,0
26142889,R-26797f76,2019-02-15 07:00:00,2019-02-16 01:29:24.000000000,1
43346401,R-b19ce159,2019-02-15 07:00:00,2019-02-15 16:52:12.000000000,1
18463805,R-e1703bfc,2019-02-15 07:00:00,2019-02-15 12:08:24.000000000,0
25300316,R-7506a39f,2019-02-15 07:00:00,2019-02-15 20:28:48.000000000,0
61926000,R-a02b3b90,2019-02-15 07:00:00,2019-02-16 06:19:48.000000000,1
88252334,R-880a050c,2019-02-15 07:00:00,2019-02-15 09:31:12.000000000,1
24803038,R-e2bdd2c3,2019-02-15 07:00:00,2019-02-15 15:01:12.000000000,0
33014292,R-1dd02306,2019-02-15 07:00:00,2019-02-15 13:19:12.000000000,0
23471751,R-8ad0f073,2019-02-15 07:00:00,2019-02-15 13:23:24.000000000,0
19167358,R-aa9b0de2,2019-02-15 07:00:00,2019-02-16 05:54:00.000000000,1
29006962,R-4a1409bd,2019-02-15 07:00:00,2019-02-15 20:20:24.000000000,0
22563920,R-8797f8f6,2019-02-15 07:00:00,2019-02-15 12:20:24.000000000,0
16640575,R-7898137d,2019-02-15 07:00:00,2019-02-16 05:49:12.000000000,1
31827682,R-3723e17b,2019-02-15 07:00:00,2019-02-16 00:51:36.000000000,1
21597980,R-3c9b1d01,2019-02-15 07:00:00,2019-02-15 22:15:00.000000000,1
57362582,R-629cdcfc,2019-02-15 07:00:00,2019-02-16 01:53:24.000000000,1
17407709,R-f538dd72,2019-02-15 07:00:00,2019-02-15 14:24:36.000000000,0
21162393,R-bfb1ad59,2019-02-15 07:00:00,2019-02-15 13:36:00.000000000,0
40030230,R-97ac4631,2019-02-15 07:00:00,2019-02-15 12:22:12.000000000,1
13131138,R-f9432392,2019-02-15 07:00:00,2019-02-15 13:48:36.000000000,0
14232365,R-b48b1ecc,2019-02-15 07:00:00,2019-02-16 03:09:00.000000000,1
14849907,R-31096888,2019-02-15 07:00:00,2019-02-16 01:46:48.000000000,1
30567382,R-c178dc99,2019-02-15 07:00:00,2019-02-16 05:03:36.000000000,1
28411080,R-560cae1d,2019-02-15 07:00:00,2019-02-15 17:55:48.000000000,0
99981667,R-88fac98d,2019-02-15 07:00:00,2019-02-15 12:45:00.000000000,0
12602955,R-a3f2fce3,2019-02-15 07:00:00,2019-02-15 19:39:00.000000000,0
20516509,R-144f4305,2019-02-15 07:00:00,2019-02-15 13:25:12.000000000,1
83629587,R-9ee98c17,2019-02-15 07:00:00,2019-02-15 19:30:36.000000000,1
28507630,R-8b1bbba6,2019-02-15 07:00:00,2019-02-15 22:36:00.000000000,0
18850246,R-2fd2ee05,2019-02-15 07:00:00,2019-02-15 16:27:00.000000000,1
27772723,R-144b0d88,2019-02-15 07:00:00,2019-02-15 11:48:00.000000000,0
17260588,R-a3875fe2,2019-02-15 07:00:00,2019-02-15 09:47:24.000000000,0
27261804,R-30c8382c,2019-02-15 07:00:00,2019-02-15 11:10:12.000000000,0
85069715,R-ac72bc52,2019-02-15 07:00:00,2019-02-15 16:05:24.000000000,0
15821176,R-f6b5eee0,2019-02-15 07:00:00,2019-02-16 02:19:12.000000000,1
11973768,R-a55547f0,2019-02-15 07:00:00,2019-02-15 19:36:00.000000000,1
24444155,R-ceabd159,2019-02-15 07:00:00,2019-02-15 11:27:00.000000000,0
18489180,R-dda44c57,2019-02-15 07:00:00,2019-02-15 20:54:00.000000000,0
69577118,R-0a5bc9f0,2019-02-15 07:00:00,2019-02-15 15:54:00.000000000,0
24859831,R-3fa86051,2019-02-15 07:00:00,2019-02-15 11:43:48.000000000,0
32255566,R-73352cec,2019-02-15 07:00:00,2019-02-15 12:55:12.000000000,1
27061072,R-ec844024,2019-02-15 07:00:00,2019-02-15 12:34:11.999999999,0
26946012,R-6a927dc3,2019-02-15 07:00:00,2019-02-15 20:29:24.000000000,0
24356102,R-b092744f,2019-02-15 07:00:00,2019-02-15 11:06:00.000000000,0
25886492,R-4a7237d0,2019-02-15 07:00:00,2019-02-15 11:27:00.000000000,0
31889845,R-2421e9a5,2019-02-15 07:00:00,2019-02-15 20:24:36.000000000,0
59964723,R-4437621b,2019-02-15 07:00:00,2019-02-15 15:48:00.000000000,0
24859292,R-d6837976,2019-02-15 07:00:00,2019-02-16 02:16:48.000000000,1
11098873,R-97e6b1e3,2019-02-15 07:00:00,2019-02-15 18:08:24.000000000,0
10042923,R-fb1e4e93,2019-02-15 07:00:00,2019-02-15 23:11:24.000000000,0
10491120,R-cda24566,2019-02-15 07:00:00,2019-02-15 21:21:00.000000000,0
68963717,R-e1f6e07e,2019-02-15 07:00:00,2019-02-15 18:05:24.000000000,1
26459758,R-b20a6a61,2019-02-15 07:00:00,2019-02-15 12:22:48.000000000,0
48597864,R-b5bc1ed4,2019-02-15 07:00:00,2019-02-15 09:39:00.000000000,0
20958889,R-f3b2be25,2019-02-15 07:00:00,2019-02-15 22:32:24.000000000,0
20067958,R-65f049b7,2019-02-15 07:00:00,2019-02-15 18:06:36.000000000,0
20792581,R-0739ab7a,2019-02-15 07:00:00,2019-02-15 16:25:12.000000000,0
14310127,R-a6c634cc,2019-02-15 07:00:00,2019-02-15 20:28:12.000000000,0
31669111,R-44d50f86,2019-02-15 07:00:00,2019-02-15 09:03:36.000000000,1
22220018,R-6c4b5976,2019-02-15 07:00:00,2019-02-15 11:10:48.000000000,0
28161729,R-88d4c432,2019-02-15 07:00:00,2019-02-15 18:34:11.999999999,0
73014961,R-64f64afb,2019-02-15 07:00:00,2019-02-15 12:27:36.000000000,0
18895478,R-0e0ac567,2019-02-15 07:00:00,2019-02-15 10:27:00.000000000,0
12933975,R-5ccd3200,2019-02-15 07:00:00,2019-02-16 02:13:12.000000000,1
33677790,R-38a366a9,2019-02-15 07:00:00,2019-02-15 16:27:00.000000000,0
57783233,R-b236e347,2019-02-18 07:00:00,2019-02-18 13:13:12.000000000,0
21071765,R-29ea762e,2019-02-18 07:00:00,2019-02-19 04:01:12.000000000,1
44897730,R-a3d67783,2019-02-18 07:00:00,2019-02-18 07:45:36.000000000,0
23024395,R-31ec9310,2019-02-18 07:00:00,2019-02-18 20:46:48.000000000,0
26874710,R-a07c5dbd,2019-02-18 07:00:00,2019-02-18 21:34:11.999999999,1
21539260,R-af4b19be,2019-02-18 07:00:00,2019-02-18 15:39:36.000000000,0
39847672,R-f3910966,2019-02-18 07:00:00,2019-02-18 16:02:24.000000000,1
10962127,R-0f705429,2019-02-18 07:00:00,2019-02-19 01:41:24.000000000,0
